Customer ID,Market,Product ID,Material,Market Segment,Market Segment Owner,Remaining Shelf Life,Lead Time Days,Customs Status
US,US,MAT_100760,MAT_100760,Affiliate,Rebecca George MD,27,38,Pending
US,US,MAT_100487,MAT_100487,Affiliate,Benjamin Richardson,25,42,Exempt
FR,FR,MAT_100334,MAT_100334,Affiliate,Darlene Williams,21,6,Cleared
CN,CN,MAT_100275,MAT_100275,Affiliate,Sara Decker,10,27,Exempt
SG,SG,MAT_100019,MAT_100019,Affiliate,Robin Hayes,35,3,Exempt
ES,ES,MAT_100914,MAT_100914,Incyte,Victoria Osborne,12,2,Cleared
AU,AU,MAT_100688,MAT_100688,Partner,Stephanie Ho,32,37,Exempt
DE,DE,MAT_100733,MAT_100733,Partner,Kevin Johnson,23,35,Cleared
DE,DE,MAT_100844,MAT_100844,Incyte,Keith Lloyd,9,43,Cleared
NL,NL,MAT_100683,MAT_100683,Affiliate,Jeffrey Sutton,27,7,Cleared
ES,ES,MAT_100479,MAT_100479,Partner,Paula Boone,10,18,Exempt
IT,IT,MAT_100615,MAT_100615,Incyte,Jesse Cunningham II,18,42,Pending
EMEA_REG,EMEA_REG,MAT_100373,MAT_100373,Incyte,Cynthia Gonzales,15,23,Pending
DE,DE,MAT_100133,MAT_100133,Direct Distribution,William Salazar,7,18,Exempt
ES,ES,MAT_100389,MAT_100389,Affiliate,Matthew Floyd,6,22,Pending
US,US,MAT_100127,MAT_100127,Partner,Angela Colon,14,44,Pending
DE,DE,MAT_100549,MAT_100549,Direct Distribution,Sarah Moore,16,45,Cleared
IT,IT,MAT_100559,MAT_100559,Affiliate,Janet Hines,18,5,Exempt
ES,ES,MAT_100838,MAT_100838,Affiliate,Mathew Gillespie,22,34,Exempt
IN,IN,MAT_100003,MAT_100003,Partner,Melissa Cherry,30,12,Cleared
BR,BR,MAT_100472,MAT_100472,Affiliate,Joe Gordon,30,34,Pending
ES,ES,MAT_100015,MAT_100015,Incyte,Cassandra Miller,15,30,Cleared
IN,IN,MAT_100101,MAT_100101,Incyte,Christopher Lopez,22,41,Exempt
FR,FR,MAT_100825,MAT_100825,Incyte,Heather Hubbard,22,17,Cleared
IN,IN,MAT_100932,MAT_100932,Incyte,Tiffany Santiago,31,23,Cleared
NL,NL,MAT_100529,MAT_100529,Direct Distribution,Erika Lucas,29,45,Pending
LATAM_REG,LATAM_REG,MAT_100819,MAT_100819,Incyte,Jamie Hampton,12,10,Cleared
IN,IN,MAT_100350,MAT_100350,Incyte,Juan Fletcher,15,42,Cleared
GB,GB,MAT_100117,MAT_100117,Partner,Micheal Williams,21,17,Exempt
ES,ES,MAT_100430,MAT_100430,Direct Distribution,Jennifer Figueroa,12,41,Pending
AMER_REG,AMER_REG,MAT_100790,MAT_100790,Partner,Melissa Stanley,18,13,Cleared
AU,AU,MAT_100514,MAT_100514,Affiliate,Michael Hughes,34,10,Cleared
JP,JP,MAT_100107,MAT_100107,Affiliate,Kelly Mcgee,12,15,Exempt
CH,CH,MAT_100177,MAT_100177,Partner,Justin Russo,13,32,Exempt
LATAM_REG,LATAM_REG,MAT_100801,MAT_100801,Direct Distribution,Kelly Garcia,23,19,Exempt
EMEA_REG,EMEA_REG,MAT_100342,MAT_100342,Partner,Terry Johnson,12,13,Cleared
EMEA_REG,EMEA_REG,MAT_100860,MAT_100860,Affiliate,Courtney Quinn,21,25,Cleared
EMEA_REG,EMEA_REG,MAT_100374,MAT_100374,Partner,Robert Chavez,22,39,Cleared
CA,CA,MAT_100662,MAT_100662,Affiliate,John Goodman,13,23,Pending
EMEA_REG,EMEA_REG,MAT_100727,MAT_100727,Affiliate,Matthew Gilmore,14,7,Pending
GLOBAL_CORP,GLOBAL_CORP,MAT_100115,MAT_100115,Direct Distribution,Angela Wilson,20,18,Cleared
JP,JP,MAT_100543,MAT_100543,Incyte,Tammy Wilson DVM,21,32,Pending
IT,IT,MAT_100941,MAT_100941,Affiliate,Gabriella Gordon,27,43,Cleared
GB,GB,MAT_100206,MAT_100206,Direct Distribution,Savannah Maldonado,8,3,Pending
AU,AU,MAT_100357,MAT_100357,Incyte,Diana Reed,27,3,Pending
BR,BR,MAT_100246,MAT_100246,Incyte,Carol Estes,35,5,Cleared
EMEA_REG,EMEA_REG,MAT_100662,MAT_100662,Affiliate,Tyler Sullivan,15,41,Pending
CH,CH,MAT_100130,MAT_100130,Partner,Erica Garcia,32,9,Cleared
APAC_REG,APAC_REG,MAT_100971,MAT_100971,Incyte,Stephanie Faulkner,25,20,Exempt
JP,JP,MAT_100884,MAT_100884,Incyte,Larry Hurst,12,25,Pending
AU,AU,MAT_100831,MAT_100831,Affiliate,Julie Keller,18,41,Pending
GB,GB,MAT_100497,MAT_100497,Incyte,Keith Gomez,16,4,Pending
CN,CN,MAT_100743,MAT_100743,Affiliate,Katelyn Wright,33,26,Cleared
US,US,MAT_100381,MAT_100381,Affiliate,Roger Friedman,11,35,Exempt
DE,DE,MAT_100955,MAT_100955,Affiliate,Amanda Guzman,13,31,Cleared
GLOBAL_CORP,GLOBAL_CORP,MAT_100908,MAT_100908,Affiliate,Richard Hunter,10,22,Exempt
IT,IT,MAT_100625,MAT_100625,Affiliate,Michael Sanchez Jr.,6,42,Cleared
FR,FR,MAT_100184,MAT_100184,Partner,Heather Everett,18,42,Pending
LATAM_REG,LATAM_REG,MAT_100446,MAT_100446,Incyte,Megan Juarez,34,38,Cleared
NL,NL,MAT_100556,MAT_100556,Partner,Brianna Henderson,19,31,Cleared
GLOBAL_CORP,GLOBAL_CORP,MAT_100867,MAT_100867,Partner,Patricia Wallace,35,16,Exempt
IN,IN,MAT_100293,MAT_100293,Direct Distribution,James Petersen,23,20,Cleared
BR,BR,MAT_100615,MAT_100615,Affiliate,James Osborne,25,16,Cleared
AU,AU,MAT_100058,MAT_100058,Incyte,Mr. Glenn Ibarra,13,6,Pending
APAC_REG,APAC_REG,MAT_100532,MAT_100532,Affiliate,Thomas Lin,33,21,Exempt
AU,AU,MAT_100034,MAT_100034,Partner,Christina Espinoza,16,10,Exempt
US,US,MAT_100004,MAT_100004,Partner,Mark Shaw,17,17,Exempt
AMER_REG,AMER_REG,MAT_100894,MAT_100894,Partner,Christopher Fleming,34,6,Cleared
APAC_REG,APAC_REG,MAT_100448,MAT_100448,Affiliate,Victoria Wagner,9,33,Exempt
APAC_REG,APAC_REG,MAT_100960,MAT_100960,Direct Distribution,Peter Nguyen,11,2,Exempt
LATAM_REG,LATAM_REG,MAT_100926,MAT_100926,Partner,Robert Collins,9,2,Exempt
IT,IT,MAT_100780,MAT_100780,Affiliate,Paige Martin,11,21,Exempt
GLOBAL_CORP,GLOBAL_CORP,MAT_100968,MAT_100968,Incyte,Mary Schneider,30,3,Exempt
JP,JP,MAT_100149,MAT_100149,Affiliate,David Boone,9,9,Exempt
CN,CN,MAT_100760,MAT_100760,Affiliate,Kyle Clarke,11,23,Exempt
DE,DE,MAT_100800,MAT_100800,Incyte,Tammy Kaiser,24,8,Cleared
FR,FR,MAT_100182,MAT_100182,Incyte,Ryan Novak,21,5,Exempt
FR,FR,MAT_100155,MAT_100155,Direct Distribution,Ashley Thomas,15,6,Pending
LATAM_REG,LATAM_REG,MAT_100119,MAT_100119,Partner,Ashley Singh,6,27,Cleared
SG,SG,MAT_100281,MAT_100281,Incyte,Jennifer Davis,20,24,Exempt
US,US,MAT_100605,MAT_100605,Affiliate,Benjamin Walker,21,8,Exempt
IT,IT,MAT_100442,MAT_100442,Incyte,James Smith,15,3,Pending
EMEA_REG,EMEA_REG,MAT_100387,MAT_100387,Partner,Joe Perry,15,11,Cleared
CA,CA,MAT_100630,MAT_100630,Incyte,Stephen Hamilton,35,28,Pending
EMEA_REG,EMEA_REG,MAT_100396,MAT_100396,Direct Distribution,Jonathan Burke,14,11,Exempt
APAC_REG,APAC_REG,MAT_100965,MAT_100965,Partner,Lisa Copeland,20,35,Cleared
EMEA_REG,EMEA_REG,MAT_100402,MAT_100402,Incyte,Allison Simmons,12,2,Pending
AMER_REG,AMER_REG,MAT_100534,MAT_100534,Direct Distribution,Lisa Nash,12,28,Exempt
CN,CN,MAT_100748,MAT_100748,Affiliate,Nathan Stevenson,23,28,Exempt
IN,IN,MAT_100844,MAT_100844,Affiliate,David Liu,32,32,Exempt
IT,IT,MAT_100103,MAT_100103,Direct Distribution,Rachel Johnson,34,6,Exempt
CA,CA,MAT_100305,MAT_100305,Partner,Jonathan Frazier,21,8,Cleared
CH,CH,MAT_100919,MAT_100919,Incyte,Bradley Brady,36,27,Pending
JP,JP,MAT_100660,MAT_100660,Affiliate,Melissa Burns,31,17,Exempt
FR,FR,MAT_100816,MAT_100816,Direct Distribution,Amanda Vargas,21,39,Exempt
BR,BR,MAT_100661,MAT_100661,Partner,Deanna Fowler,26,26,Pending
AMER_REG,AMER_REG,MAT_100076,MAT_100076,Partner,Jasmine Rubio,16,9,Pending
AMER_REG,AMER_REG,MAT_100162,MAT_100162,Incyte,Larry Rice,11,4,Pending
JP,JP,MAT_100329,MAT_100329,Affiliate,Nicole Ayers,17,22,Exempt
GB,GB,MAT_100925,MAT_100925,Affiliate,Jorge George,24,38,Exempt
AMER_REG,AMER_REG,MAT_100751,MAT_100751,Direct Distribution,Cathy Adams,17,12,Pending
IT,IT,MAT_100545,MAT_100545,Incyte,Paul Woodard,8,8,Pending
GLOBAL_CORP,GLOBAL_CORP,MAT_100165,MAT_100165,Partner,David Watson,8,42,Exempt
BR,BR,MAT_100183,MAT_100183,Direct Distribution,Sarah Wise,34,8,Exempt
APAC_REG,APAC_REG,MAT_100306,MAT_100306,Direct Distribution,Raven Vasquez,24,7,Pending
SG,SG,MAT_100959,MAT_100959,Affiliate,Kendra Randall,9,11,Exempt
GB,GB,MAT_100301,MAT_100301,Direct Distribution,Tammy Campbell,33,13,Exempt
CN,CN,MAT_100752,MAT_100752,Direct Distribution,Zachary Graham,23,6,Exempt
IN,IN,MAT_100456,MAT_100456,Partner,Lauren Johnson,7,23,Exempt
GLOBAL_CORP,GLOBAL_CORP,MAT_100816,MAT_100816,Partner,Deborah Christian,8,16,Pending
GB,GB,MAT_100938,MAT_100938,Incyte,Kelly Romero,20,35,Exempt
NL,NL,MAT_100089,MAT_100089,Partner,Christian Howard,32,14,Pending
CH,CH,MAT_100202,MAT_100202,Partner,Mr. Henry Jones,12,34,Cleared
LATAM_REG,LATAM_REG,MAT_100291,MAT_100291,Affiliate,Ashlee Hall,8,21,Cleared
DE,DE,MAT_100134,MAT_100134,Partner,Logan Rodriguez,35,6,Cleared
AMER_REG,AMER_REG,MAT_100075,MAT_100075,Affiliate,Jill Holder,24,8,Exempt
DE,DE,MAT_100650,MAT_100650,Incyte,Tammy Baker,36,7,Exempt
US,US,MAT_100974,MAT_100974,Direct Distribution,Mrs. Sheila Gutierrez,13,34,Cleared
APAC_REG,APAC_REG,MAT_100353,MAT_100353,Affiliate,Caroline Robles,35,8,Cleared
SG,SG,MAT_100373,MAT_100373,Affiliate,Paul Davidson,17,15,Exempt
SG,SG,MAT_100143,MAT_100143,Direct Distribution,Ryan Garcia,28,33,Pending
BR,BR,MAT_100977,MAT_100977,Affiliate,Jeff Leonard,36,12,Exempt
DE,DE,MAT_100363,MAT_100363,Direct Distribution,Jeffrey Flowers,22,16,Pending
NL,NL,MAT_100761,MAT_100761,Incyte,Martin Mitchell,26,22,Cleared
IT,IT,MAT_100914,MAT_100914,Incyte,Samantha Bailey,22,5,Exempt
FR,FR,MAT_100011,MAT_100011,Incyte,Jessica Williams,25,26,Pending
CN,CN,MAT_100653,MAT_100653,Affiliate,Katherine Ryan,26,9,Exempt
GB,GB,MAT_100498,MAT_100498,Incyte,Jennifer Casey,32,35,Cleared
DE,DE,MAT_100405,MAT_100405,Affiliate,Jason Oliver,12,19,Pending
ES,ES,MAT_100429,MAT_100429,Partner,Travis Crawford,34,29,Cleared
SG,SG,MAT_100188,MAT_100188,Affiliate,Cynthia Morales,19,7,Exempt
JP,JP,MAT_100273,MAT_100273,Affiliate,Martha Jones,14,33,Pending
EMEA_REG,EMEA_REG,MAT_100430,MAT_100430,Affiliate,Steven Williams,13,23,Pending
DE,DE,MAT_100371,MAT_100371,Direct Distribution,Brenda Jackson,19,11,Cleared
FR,FR,MAT_100104,MAT_100104,Incyte,Jacob Tate,10,13,Pending
FR,FR,MAT_100601,MAT_100601,Partner,Nicholas Ross,25,36,Exempt
AMER_REG,AMER_REG,MAT_100120,MAT_100120,Direct Distribution,Kristen Montgomery,22,18,Pending
IT,IT,MAT_100232,MAT_100232,Affiliate,Isaac Atkinson,24,2,Pending
AU,AU,MAT_100969,MAT_100969,Affiliate,John Bell,8,7,Exempt
CA,CA,MAT_100022,MAT_100022,Incyte,Brittany Webb DDS,28,31,Pending
SG,SG,MAT_100681,MAT_100681,Partner,Cassandra Chavez,10,15,Exempt
SG,SG,MAT_100914,MAT_100914,Partner,Abigail Guzman,13,29,Exempt
BR,BR,MAT_100363,MAT_100363,Affiliate,Kevin Robinson,28,10,Pending
IN,IN,MAT_100943,MAT_100943,Incyte,Robert Smith,14,43,Cleared
CA,CA,MAT_100308,MAT_100308,Affiliate,Michelle Allen,8,6,Cleared
GB,GB,MAT_100666,MAT_100666,Affiliate,Christopher Lambert,35,30,Exempt
JP,JP,MAT_100532,MAT_100532,Direct Distribution,David Allen,18,34,Exempt
SG,SG,MAT_100438,MAT_100438,Affiliate,Heidi Gallegos,29,29,Exempt
EMEA_REG,EMEA_REG,MAT_101000,MAT_101000,Incyte,Christine Wilson,22,38,Pending
DE,DE,MAT_100585,MAT_100585,Affiliate,Daniel Glenn,7,18,Cleared
AMER_REG,AMER_REG,MAT_100801,MAT_100801,Incyte,Tonya Barton,19,44,Exempt
DE,DE,MAT_100052,MAT_100052,Direct Distribution,Robert Mcdaniel,21,27,Exempt
GLOBAL_CORP,GLOBAL_CORP,MAT_100565,MAT_100565,Partner,David Barton,13,41,Cleared
IN,IN,MAT_100772,MAT_100772,Incyte,Amy Lynch,20,4,Cleared
AMER_REG,AMER_REG,MAT_100163,MAT_100163,Direct Distribution,Shannon Davis,8,45,Cleared
IN,IN,MAT_100311,MAT_100311,Direct Distribution,Richard Gillespie,13,5,Cleared
AU,AU,MAT_100536,MAT_100536,Incyte,Julia Douglas,14,22,Cleared
BR,BR,MAT_100511,MAT_100511,Affiliate,Rebecca Rice,13,44,Pending
GLOBAL_CORP,GLOBAL_CORP,MAT_100586,MAT_100586,Partner,George Hayes,27,37,Exempt
EMEA_REG,EMEA_REG,MAT_100669,MAT_100669,Incyte,Laura Ramsey,11,11,Pending
IT,IT,MAT_100524,MAT_100524,Affiliate,Adriana Ruiz,30,40,Pending
DE,DE,MAT_100149,MAT_100149,Direct Distribution,Justin Thompson,6,27,Exempt
SG,SG,MAT_100850,MAT_100850,Direct Distribution,Morgan Palmer,32,6,Exempt
FR,FR,MAT_100192,MAT_100192,Direct Distribution,Scott Wells,26,15,Pending
GB,GB,MAT_100979,MAT_100979,Affiliate,Justin Singh,13,30,Exempt
CA,CA,MAT_100282,MAT_100282,Incyte,Angelica Rodriguez,23,16,Cleared
CA,CA,MAT_100867,MAT_100867,Partner,Carlos Blair,13,24,Pending
DE,DE,MAT_100984,MAT_100984,Incyte,Kenneth Hopkins,25,12,Cleared
GB,GB,MAT_100344,MAT_100344,Direct Distribution,Natalie Reed,35,15,Cleared
EMEA_REG,EMEA_REG,MAT_100503,MAT_100503,Partner,Jeffrey Boyd,29,23,Exempt
IN,IN,MAT_100304,MAT_100304,Incyte,Rhonda Brown,23,43,Cleared
CA,CA,MAT_100834,MAT_100834,Direct Distribution,Zachary Kim,13,3,Exempt
IT,IT,MAT_100501,MAT_100501,Incyte,Kim Guzman,23,2,Exempt
AMER_REG,AMER_REG,MAT_100909,MAT_100909,Direct Distribution,Victoria Jackson,16,5,Pending
LATAM_REG,LATAM_REG,MAT_100658,MAT_100658,Affiliate,Joel Rogers,10,17,Pending
LATAM_REG,LATAM_REG,MAT_100225,MAT_100225,Affiliate,Louis Estes,32,34,Cleared
AU,AU,MAT_100529,MAT_100529,Partner,Megan Morrow,19,40,Cleared
GB,GB,MAT_100137,MAT_100137,Affiliate,Tamara Berry,20,26,Exempt
GLOBAL_CORP,GLOBAL_CORP,MAT_100322,MAT_100322,Direct Distribution,Michelle Reynolds,12,6,Cleared
GLOBAL_CORP,GLOBAL_CORP,MAT_100132,MAT_100132,Direct Distribution,Michelle Mcdonald,16,6,Pending
CN,CN,MAT_100020,MAT_100020,Affiliate,Matthew Edwards,28,18,Exempt
BR,BR,MAT_100218,MAT_100218,Affiliate,Evan Jordan,9,13,Cleared
US,US,MAT_100599,MAT_100599,Affiliate,Dylan Greene,14,15,Cleared
BR,BR,MAT_100386,MAT_100386,Affiliate,Robert Elliott,27,16,Exempt
AU,AU,MAT_100288,MAT_100288,Partner,Adam Morris,32,13,Exempt
FR,FR,MAT_100712,MAT_100712,Incyte,Brandon Rivera,8,3,Exempt
NL,NL,MAT_100836,MAT_100836,Incyte,Jack Hammond DVM,14,41,Pending
NL,NL,MAT_100065,MAT_100065,Partner,Ryan Marshall,33,8,Pending
BR,BR,MAT_100375,MAT_100375,Direct Distribution,Douglas Richardson,21,44,Pending
CA,CA,MAT_100770,MAT_100770,Direct Distribution,William Perez,36,20,Exempt
CH,CH,MAT_100439,MAT_100439,Partner,Charles Williamson,22,21,Exempt
CA,CA,MAT_100766,MAT_100766,Partner,Vickie Nelson,13,26,Pending
GLOBAL_CORP,GLOBAL_CORP,MAT_100091,MAT_100091,Partner,Tracy Sanchez,21,24,Pending
LATAM_REG,LATAM_REG,MAT_100952,MAT_100952,Incyte,Jacob Clay,33,9,Exempt
US,US,MAT_100584,MAT_100584,Partner,Garrett Wright,17,4,Exempt
FR,FR,MAT_100840,MAT_100840,Incyte,Sydney Rice,33,34,Pending
CH,CH,MAT_100920,MAT_100920,Incyte,Sydney Meyer,36,9,Exempt
AU,AU,MAT_100238,MAT_100238,Affiliate,Francisco Stewart,13,45,Pending
BR,BR,MAT_100403,MAT_100403,Direct Distribution,Krystal Dunlap,25,19,Exempt
AMER_REG,AMER_REG,MAT_100387,MAT_100387,Partner,Kimberly Juarez,13,10,Pending
US,US,MAT_100467,MAT_100467,Incyte,Roy Li,8,28,Exempt
BR,BR,MAT_100717,MAT_100717,Incyte,Raymond Scott,27,22,Pending
CN,CN,MAT_100623,MAT_100623,Direct Distribution,Zachary Jenkins,33,45,Exempt
APAC_REG,APAC_REG,MAT_100803,MAT_100803,Affiliate,Charles Francis,19,17,Exempt
JP,JP,MAT_100821,MAT_100821,Incyte,Sandra Cook,27,28,Exempt
IT,IT,MAT_100693,MAT_100693,Incyte,Louis Middleton,7,16,Pending
ES,ES,MAT_100645,MAT_100645,Incyte,Brenda Weaver,21,36,Exempt
FR,FR,MAT_100989,MAT_100989,Direct Distribution,Patrick Arroyo,10,18,Exempt
CA,CA,MAT_100669,MAT_100669,Direct Distribution,Daniel Walsh,26,39,Cleared
GB,GB,MAT_100303,MAT_100303,Partner,Jacob Jones,7,39,Cleared
CH,CH,MAT_100514,MAT_100514,Affiliate,Holly Green,31,31,Cleared
IT,IT,MAT_100098,MAT_100098,Partner,Jack Snyder,12,6,Cleared
US,US,MAT_100651,MAT_100651,Incyte,Eric Hernandez,12,25,Cleared
IN,IN,MAT_100204,MAT_100204,Incyte,Jacob Gallagher,22,14,Exempt
FR,FR,MAT_100327,MAT_100327,Affiliate,Shannon Carrillo,7,2,Pending
FR,FR,MAT_100359,MAT_100359,Incyte,Charles Rodriguez,20,27,Pending
NL,NL,MAT_100321,MAT_100321,Incyte,Frank Rivera,10,6,Pending
CH,CH,MAT_100161,MAT_100161,Incyte,Brittany Williams,26,43,Cleared
CH,CH,MAT_100742,MAT_100742,Affiliate,Daniel Gentry,34,20,Pending
FR,FR,MAT_100548,MAT_100548,Partner,Brianna Ayala,31,44,Exempt
GLOBAL_CORP,GLOBAL_CORP,MAT_100018,MAT_100018,Direct Distribution,Jason Chase,24,29,Pending
JP,JP,MAT_100566,MAT_100566,Incyte,Shannon Harris,13,16,Cleared
EMEA_REG,EMEA_REG,MAT_100359,MAT_100359,Incyte,Corey Bartlett,34,15,Exempt
APAC_REG,APAC_REG,MAT_100125,MAT_100125,Affiliate,Michael Smith,18,5,Pending
SG,SG,MAT_100677,MAT_100677,Partner,Chloe Gordon,11,5,Pending
AU,AU,MAT_100808,MAT_100808,Incyte,Nicole Rodriguez,33,16,Exempt
IN,IN,MAT_100552,MAT_100552,Incyte,Michael Reynolds,34,8,Pending
AU,AU,MAT_100174,MAT_100174,Affiliate,Lori Wilson,6,29,Exempt
BR,BR,MAT_100257,MAT_100257,Partner,Shelby Johnson,20,18,Exempt
EMEA_REG,EMEA_REG,MAT_100718,MAT_100718,Incyte,Caroline Cardenas,35,16,Pending
EMEA_REG,EMEA_REG,MAT_100390,MAT_100390,Affiliate,Christina Jackson,29,25,Pending
EMEA_REG,EMEA_REG,MAT_100998,MAT_100998,Incyte,Ashley Wilson,9,32,Cleared
APAC_REG,APAC_REG,MAT_100814,MAT_100814,Direct Distribution,Tim Reed,30,22,Exempt
US,US,MAT_100953,MAT_100953,Incyte,David Dyer,12,15,Cleared
DE,DE,MAT_100737,MAT_100737,Partner,Raymond Weaver,6,38,Cleared
CA,CA,MAT_100560,MAT_100560,Incyte,Mary Miller,14,12,Cleared
NL,NL,MAT_100249,MAT_100249,Partner,Jeffrey Hancock,28,26,Exempt
CH,CH,MAT_100997,MAT_100997,Affiliate,Chelsea Evans,16,8,Exempt
US,US,MAT_100763,MAT_100763,Partner,Travis Torres,6,25,Exempt
ES,ES,MAT_100866,MAT_100866,Incyte,John Robertson,10,16,Pending
SG,SG,MAT_100997,MAT_100997,Affiliate,Richard Meyers,6,13,Exempt
IT,IT,MAT_100834,MAT_100834,Partner,Michael Ramos,23,40,Cleared
AMER_REG,AMER_REG,MAT_100235,MAT_100235,Affiliate,Barbara Fowler,36,27,Pending
AMER_REG,AMER_REG,MAT_100408,MAT_100408,Partner,John Gray,9,2,Cleared
LATAM_REG,LATAM_REG,MAT_100620,MAT_100620,Incyte,Scott Rowe,10,27,Cleared
LATAM_REG,LATAM_REG,MAT_100857,MAT_100857,Incyte,Christina Perez,18,29,Pending
AU,AU,MAT_100296,MAT_100296,Affiliate,Jessica Blevins,28,12,Exempt
AMER_REG,AMER_REG,MAT_100035,MAT_100035,Partner,Patrick Waller,22,6,Pending
EMEA_REG,EMEA_REG,MAT_100316,MAT_100316,Direct Distribution,Susan Johnson,29,26,Exempt
EMEA_REG,EMEA_REG,MAT_100163,MAT_100163,Incyte,David Smith,26,31,Pending
APAC_REG,APAC_REG,MAT_100752,MAT_100752,Affiliate,Traci Manning,27,44,Pending
FR,FR,MAT_100592,MAT_100592,Direct Distribution,Nina Jones,32,35,Cleared
AMER_REG,AMER_REG,MAT_100398,MAT_100398,Incyte,Mark Bennett,19,14,Pending
SG,SG,MAT_100405,MAT_100405,Direct Distribution,Cory Wilson,35,18,Exempt
FR,FR,MAT_100441,MAT_100441,Direct Distribution,Taylor Chapman,15,12,Cleared
LATAM_REG,LATAM_REG,MAT_100734,MAT_100734,Affiliate,Michael Johnson,25,39,Exempt
GLOBAL_CORP,GLOBAL_CORP,MAT_100948,MAT_100948,Direct Distribution,Jake Cox II,32,18,Exempt
BR,BR,MAT_100352,MAT_100352,Incyte,Crystal Stephens,33,24,Pending
GB,GB,MAT_100957,MAT_100957,Incyte,Eric Delgado,16,23,Exempt
BR,BR,MAT_100640,MAT_100640,Incyte,Craig Parker,29,27,Exempt
APAC_REG,APAC_REG,MAT_100926,MAT_100926,Direct Distribution,Morgan Miller,34,39,Cleared
LATAM_REG,LATAM_REG,MAT_100030,MAT_100030,Partner,David Cooper,24,9,Pending
IT,IT,MAT_100418,MAT_100418,Affiliate,Renee Burke,25,10,Exempt
CH,CH,MAT_100325,MAT_100325,Incyte,Robert Whitehead,34,32,Exempt
LATAM_REG,LATAM_REG,MAT_100460,MAT_100460,Affiliate,Christopher Johnson,31,28,Cleared
GB,GB,MAT_100289,MAT_100289,Affiliate,Tina Hamilton,31,21,Exempt
JP,JP,MAT_100369,MAT_100369,Incyte,Maria Rodriguez,35,24,Exempt
LATAM_REG,LATAM_REG,MAT_100549,MAT_100549,Direct Distribution,Lisa Murphy,36,39,Pending
GLOBAL_CORP,GLOBAL_CORP,MAT_100848,MAT_100848,Partner,Kevin Carlson,34,3,Pending
EMEA_REG,EMEA_REG,MAT_100630,MAT_100630,Partner,Dr. Michael Koch,27,27,Exempt
ES,ES,MAT_100562,MAT_100562,Direct Distribution,Dominique Holland,9,19,Cleared
APAC_REG,APAC_REG,MAT_100726,MAT_100726,Partner,Charles Garner,35,6,Cleared
NL,NL,MAT_100513,MAT_100513,Direct Distribution,Monica Andrews,25,4,Cleared
NL,NL,MAT_100662,MAT_100662,Affiliate,Chloe Bell,36,36,Pending
GLOBAL_CORP,GLOBAL_CORP,MAT_100076,MAT_100076,Affiliate,Cameron White,9,29,Cleared
BR,BR,MAT_100191,MAT_100191,Incyte,Andrew Brown,28,26,Pending
LATAM_REG,LATAM_REG,MAT_100643,MAT_100643,Incyte,Sue Flores PhD,6,7,Pending
IT,IT,MAT_100263,MAT_100263,Partner,Ryan Singh MD,18,14,Exempt
JP,JP,MAT_100299,MAT_100299,Partner,Jose Gomez,24,45,Cleared
GLOBAL_CORP,GLOBAL_CORP,MAT_100724,MAT_100724,Affiliate,Lance Henson,22,28,Pending
EMEA_REG,EMEA_REG,MAT_100277,MAT_100277,Affiliate,Kevin Miller,15,8,Exempt
EMEA_REG,EMEA_REG,MAT_100548,MAT_100548,Incyte,Megan Hill,12,25,Exempt
CH,CH,MAT_100972,MAT_100972,Direct Distribution,Joshua Casey,22,35,Pending
GB,GB,MAT_100811,MAT_100811,Direct Distribution,Amy Ortiz,33,40,Cleared
SG,SG,MAT_100077,MAT_100077,Direct Distribution,Monica Norman,31,11,Cleared
CN,CN,MAT_100272,MAT_100272,Partner,Catherine Reynolds,15,24,Exempt
FR,FR,MAT_100925,MAT_100925,Affiliate,Justin Hill,35,20,Pending
FR,FR,MAT_100593,MAT_100593,Partner,Stephen Nelson,14,36,Exempt
SG,SG,MAT_100130,MAT_100130,Direct Distribution,Melissa Hess,14,34,Cleared
GLOBAL_CORP,GLOBAL_CORP,MAT_100847,MAT_100847,Partner,Norma Manning,15,3,Cleared
IT,IT,MAT_100122,MAT_100122,Direct Distribution,Nicole Williams,7,18,Cleared
FR,FR,MAT_100693,MAT_100693,Direct Distribution,Jasmine Graham,27,12,Pending
AMER_REG,AMER_REG,MAT_100541,MAT_100541,Partner,Sarah Williams,24,19,Cleared
EMEA_REG,EMEA_REG,MAT_100232,MAT_100232,Affiliate,Kelly Peterson,34,20,Pending
APAC_REG,APAC_REG,MAT_100658,MAT_100658,Affiliate,Robert Williams,33,7,Exempt
JP,JP,MAT_100691,MAT_100691,Affiliate,Earl Taylor,19,2,Cleared
SG,SG,MAT_100118,MAT_100118,Incyte,Edward Delgado,9,17,Exempt
AU,AU,MAT_100581,MAT_100581,Affiliate,Mariah Rodriguez DDS,26,6,Exempt
EMEA_REG,EMEA_REG,MAT_100220,MAT_100220,Incyte,Chad Moreno,30,45,Exempt
NL,NL,MAT_100895,MAT_100895,Incyte,Guy Silva,8,20,Pending
GLOBAL_CORP,GLOBAL_CORP,MAT_100691,MAT_100691,Incyte,Tiffany David,33,32,Cleared
SG,SG,MAT_100781,MAT_100781,Direct Distribution,Nicholas Williams,7,41,Cleared
EMEA_REG,EMEA_REG,MAT_100385,MAT_100385,Partner,John Robinson,32,29,Cleared
SG,SG,MAT_100926,MAT_100926,Direct Distribution,Sara Lambert,12,33,Exempt
